scenario,sequence,age,height,weight,sex,ethnicity
Scenario2,887,Child1,0.4187336,0.8230723,Female,African
Scenario2,888,Preteen,0.1701534,0.234989,Male,Asian
Scenario2,889,Adult,0.4734114,0.5476949,Female,LatinAmerican
Scenario2,89,Adult,0.6309563,0.6707971,Female,Asian
Scenario2,890,Child2,0.2212189,0.783561,Male,Caucasian
Scenario2,891,Adult,0.5537512,0.2107497,Female,Caucasian
Scenario2,892,Child1,0.9091631,0.250594,Female,Asian
Scenario2,893,Preteen,0.3045874,0.6388226,Male,LatinAmerican
Scenario2,894,Adult,0.4095956,0.883211,Male,LatinAmerican
Scenario2,895,Adult,0.210207,0.3441167,Male,LatinAmerican
Scenario2,896,Adult,0.8751364,0.8239923,Female,LatinAmerican
Scenario2,897,Adult,0.5293826,0.08400154,Male,LatinAmerican
Scenario2,898,Adult,0.4734114,0.5476949,Female,LatinAmerican
Scenario2,899,Adult,0.8751364,0.8239923,Female,LatinAmerican
Scenario2,9,Adult,0.4859145,0.2842389,Male,African
Scenario2,90,Adult,0.8093019,0.2110292,Female,Caucasian
Scenario2,900,Toddler,0.9606372,0.8592459,Male,African
Scenario2,901,Toddler,0.6785907,0.9807131,Male,Asian
Scenario2,902,Adult,0.2283859,0.2192541,Female,African
Scenario2,903,Child2,0.8511199,0.5359333,Male,LatinAmerican
Scenario2,904,Adult,0.06777,0.6742899,Female,Asian
Scenario2,905,Adult,0.5157491,0.9483509,Female,Asian
Scenario2,906,Preteen,0.04942441,0.2836319,Male,Asian
Scenario2,907,Adult,0.9650568,0.08259463,Female,LatinAmerican
Scenario2,908,Child1,0.5289751,0.1664424,Male,African
Scenario2,909,Adult,0.9099156,0.7234056,Female,LatinAmerican
Scenario2,91,Child2,0.6592844,0.2830716,Male,Asian
Scenario2,910,Adult,0.8244895,0.5178527,Male,African
Scenario2,911,Adult,0.705,0.5438955,Female,African
Scenario2,912,Adult,0.9868063,0.4024736,Male,Caucasian
Scenario2,913,Adult,0.4256717,0.1562259,Male,Caucasian
Scenario2,914,Adult,0.6206734,0.7526813,Female,LatinAmerican
Scenario2,915,Child1,0.5289751,0.1664424,Male,African
Scenario2,916,Toddler,0.2815661,0.03514659,Male,Asian
Scenario2,917,Adult,0.4182937,0.9378799,Female,Caucasian
Scenario2,918,Adult,0.8244895,0.5178527,Male,African
Scenario2,919,Child2,0.6233623,0.3157605,Male,Caucasian
Scenario2,92,Adult,0.5571691,0.4839333,Male,African
Scenario2,920,Adult,0.666634,0.2640029,Male,Caucasian
Scenario2,921,Toddler,0.1321146,0.6956213,Female,African
Scenario2,922,Adult,0.3925346,0.3215533,Male,African
Scenario2,923,Toddler,0.2815661,0.03514659,Male,Asian
Scenario2,924,Child1,0.3949252,0.4556609,Male,Asian
Scenario2,925,Adult,0.7259748,0.9888192,Male,Asian
Scenario2,926,Adult,0.4182937,0.9378799,Female,Caucasian
Scenario2,927,Adult,0.8558838,0.5893729,Male,Asian
Scenario2,928,Child2,0.8928096,0.4585761,Female,LatinAmerican
Scenario2,929,Adult,0.9099156,0.7234056,Female,LatinAmerican
Scenario2,93,Child2,0.4012853,0.7416593,Male,African
Scenario2,930,Preteen,0.1352379,0.2147971,Male,Caucasian
Scenario2,931,Adult,0.9367003,0.9426624,Female,LatinAmerican
Scenario2,932,Adult,0.645371,0.3290055,Male,LatinAmerican
Scenario2,933,Adult,0.8558838,0.5893729,Male,Asian
Scenario2,934,Adult,0.06777,0.6742899,Female,Asian
Scenario2,935,Adult,0.3925346,0.3215533,Male,African
Scenario2,936,Adult,0.6194512,0.5588169,Female,LatinAmerican
Scenario2,937,Adult,0.6791601,0.7570484,Female,African
Scenario2,938,Child1,0.3949252,0.4556609,Male,Asian
Scenario2,939,Adult,0.5014818,0.2913556,Female,Asian
Scenario2,94,Adult,0.9699703,0.4679273,Female,Asian
Scenario2,940,Adult,0.1164986,0.6029878,Male,Asian
Scenario2,941,Adult,0.5014818,0.2913556,Female,Asian
Scenario2,942,Adult,0.1164986,0.6029878,Male,Asian
Scenario2,943,Adult,0.645371,0.3290055,Male,LatinAmerican
Scenario2,944,Toddler,0.1321146,0.6956213,Female,African
Scenario2,945,Adult,0.584269,0.06650186,Female,Asian
Scenario2,946,Adult,0.3004541,0.7655545,Male,Caucasian
Scenario2,947,Adult,0.705,0.5438955,Female,African
Scenario2,948,Adult,0.9367003,0.9426624,Female,LatinAmerican
Scenario2,949,Adult,0.2579348,0.9404305,Female,LatinAmerican
Scenario2,95,Adult,0.9675936,0.5271339,Male,LatinAmerican
Scenario2,950,Adult,0.7735817,0.5552214,Male,Caucasian
Scenario2,951,Adult,0.4955288,0.2701212,Male,LatinAmerican
Scenario2,952,Adult,0.939162,0.4117538,Male,Caucasian
Scenario2,953,Adult,0.4993433,0.4855183,Male,African
Scenario2,954,Adult,0.01727855,0.5900979,Female,LatinAmerican
Scenario2,955,Adult,0.1272384,0.9852557,Female,Caucasian
Scenario2,956,Adult,0.59633,0.6195158,Male,LatinAmerican
Scenario2,957,Preteen,0.4285841,0.8341753,Male,Caucasian
Scenario2,958,Adult,0.07135487,0.4762514,Female,African
Scenario2,959,Toddler,0.3794982,0.6659951,Female,Asian
Scenario2,96,Adult,0.5573136,0.7633594,Female,LatinAmerican
Scenario2,960,Adult,0.5364938,0.7576474,Male,Caucasian
Scenario2,961,Adult,0.4077345,0.7693623,Male,Caucasian
Scenario2,962,Adult,0.1330466,0.8374382,Male,Caucasian
Scenario2,963,Adult,0.9954742,0.9091228,Female,LatinAmerican
Scenario2,964,Adult,0.1272384,0.9852557,Female,Caucasian
Scenario2,965,Toddler,0.08777893,0.6861315,Male,LatinAmerican
Scenario2,966,Adult,0.1430492,0.2874202,Male,Caucasian
Scenario2,967,Adult,0.9954742,0.9091228,Female,LatinAmerican
Scenario2,968,Adult,0.1430492,0.2874202,Male,Caucasian
Scenario2,969,Adult,0.5364938,0.7576474,Male,Caucasian
Scenario2,97,Adult,0.9190041,0.00538218,Male,African
Scenario2,970,Adult,0.2908704,0.8387593,Female,Asian
Scenario2,971,Adult,0.59633,0.6195158,Male,LatinAmerican
Scenario2,972,Adult,0.2908704,0.8387593,Female,Asian
Scenario2,973,Adult,0.7465355,0.4923782,Male,LatinAmerican
Scenario2,974,Adult,0.889748,0.8629433,Male,Caucasian
Scenario2,975,Adult,0.3301002,0.3346806,Male,African
Scenario2,976,Adult,0.2493192,0.2903024,Female,African
Scenario2,977,Preteen,0.007083416,0.01516533,Male,African
Scenario2,978,Adult,0.7144893,0.1730334,Male,Asian
Scenario2,979,Adult,0.1430492,0.2874202,Male,Caucasian
Scenario2,98,Adult,0.1407411,0.8779373,Female,African
Scenario2,980,Preteen,0.4285841,0.8341753,Male,Caucasian
Scenario2,981,Adult,0.5364938,0.7576474,Male,Caucasian
Scenario2,982,Toddler,0.2124213,0.8894796,Male,Caucasian
Scenario2,983,Adult,0.4955288,0.2701212,Male,LatinAmerican
Scenario2,984,Adult,0.1330466,0.8374382,Male,Caucasian
Scenario2,985,Child1,0.9300878,0.4913102,Female,African
Scenario2,986,Toddler,0.08777893,0.6861315,Male,LatinAmerican
Scenario2,987,Adult,0.7834092,0.948423,Female,African
Scenario2,988,Adult,0.8978744,0.3195148,Female,LatinAmerican
Scenario2,989,Adult,0.3103021,0.9766452,Male,Asian
Scenario2,99,Adult,0.9675936,0.5271339,Male,LatinAmerican
Scenario2,990,Adult,0.1330466,0.8374382,Male,Caucasian
Scenario2,991,Adult,0.4782231,0.8786054,Female,LatinAmerican
Scenario2,992,Adult,0.07135487,0.4762514,Female,African
Scenario2,993,Adult,0.1330466,0.8374382,Male,Caucasian
Scenario2,994,Adult,0.4782231,0.8786054,Female,LatinAmerican
Scenario2,995,Adult,0.7563375,0.6170635,Female,Caucasian
Scenario2,996,Adult,0.2908704,0.8387593,Female,Asian
Scenario2,997,Child1,0.1311799,0.561481,Female,Asian
Scenario2,998,Adult,0.3301002,0.3346806,Male,African
Scenario2,999,Adult,0.939162,0.4117538,Male,Caucasian
Scenario3,1,Adult,0.8560523,0.05959535,Male,Asian
Scenario3,10,Child2,0.525871,0.757504,Female,LatinAmerican
Scenario3,100,Adult,0.0293318,0.3584335,Male,Caucasian
Scenario3,101,Adult,0.03753972,0.4576861,Male,LatinAmerican
Scenario3,102,Adult,0.5429331,0.4781728,Female,Asian
Scenario3,103,Child2,0.6481792,0.1184449,Female,Caucasian
Scenario3,104,Adult,0.8913807,0.01097441,Male,African
Scenario3,105,Adult,0.4685134,0.3263152,Female,Caucasian
Scenario3,106,Adult,0.6003404,0.5014114,Male,Caucasian
Scenario3,107,Adult,0.9360809,0.4987446,Female,LatinAmerican
Scenario3,108,Adult,0.9764854,0.3872788,Male,LatinAmerican
Scenario3,109,Adult,0.8353717,0.2643965,Male,Caucasian
Scenario3,11,Adult,0.08694506,0.4827021,Female,African
Scenario3,110,Preteen,0.5757173,0.727061,Male,LatinAmerican
Scenario3,111,Child2,0.8628435,0.9402083,Male,Caucasian
Scenario3,112,Adult,0.6921933,0.5556335,Female,African
Scenario3,113,Adult,0.5499949,0.529146,Female,Caucasian
Scenario3,114,Adult,0.5429331,0.4781728,Female,Asian
Scenario3,115,Adult,0.007281184,0.692463,Male,Asian
Scenario3,116,Adult,0.1300046,0.02527237,Male,Asian
Scenario3,117,Child1,0.359004,0.7633022,Female,LatinAmerican
Scenario3,118,Adult,0.617003,0.4252275,Female,LatinAmerican
Scenario3,119,Adult,0.8353717,0.2643965,Male,Caucasian
Scenario3,12,Adult,0.7733204,0.5265189,Female,Caucasian
Scenario3,120,Adult,0.007281184,0.692463,Male,Asian
Scenario3,121,Adult,0.007281184,0.692463,Male,Asian
Scenario3,122,Adult,0.8965224,0.4175235,Male,Caucasian
Scenario3,123,Adult,0.2746031,0.8482366,Male,Asian
Scenario3,124,Adult,0.6991061,0.03948307,Female,Asian
Scenario3,125,Adult,0.5025243,0.09733105,Male,Caucasian
Scenario3,126,Adult,0.7412722,0.6981843,Male,African
Scenario3,127,Adult,0.9764854,0.3872788,Male,LatinAmerican
Scenario3,128,Adult,0.5271298,0.4013057,Female,Caucasian
Scenario3,129,Adult,0.7385689,0.8286664,Female,Caucasian
Scenario3,13,Adult,0.3947705,0.1057945,Female,African
Scenario3,130,Child2,0.6481792,0.1184449,Female,Caucasian
Scenario3,131,Adult,0.6921933,0.5556335,Female,African
Scenario3,132,Adult,0.6921933,0.5556335,Female,African
Scenario3,133,Child2,0.8548722,0.5289434,Male,Caucasian
Scenario3,134,Adult,0.6475329,0.09123838,Male,Caucasian
Scenario3,135,Child1,0.359004,0.7633022,Female,LatinAmerican
Scenario3,136,Adult,0.5271298,0.4013057,Female,Caucasian
Scenario3,137,Adult,0.2746031,0.8482366,Male,Asian
Scenario3,138,Adult,0.2000709,0.1844859,Male,Asian
Scenario3,139,Preteen,0.5757173,0.727061,Male,LatinAmerican
Scenario3,14,Child1,0.09206033,0.8339735,Female,Asian
Scenario3,140,Adult,0.8811455,0.327821,Female,LatinAmerican
Scenario3,141,Adult,0.03753972,0.4576861,Male,LatinAmerican
Scenario3,142,Adult,0.1300046,0.02527237,Male,Asian
Scenario3,143,Adult,0.6475329,0.09123838,Male,Caucasian
Scenario3,144,Adult,0.8056571,0.74014,Male,African
Scenario3,145,Adult,0.8131801,0.9456218,Male,African
Scenario3,146,Adult,0.8056571,0.74014,Male,African
Scenario3,147,Toddler,0.8099129,0.7542652,Female,Caucasian
Scenario3,148,Adult,0.2746031,0.8482366,Male,Asian
Scenario3,149,Adult,0.6991061,0.03948307,Female,Asian
Scenario3,15,Adult,0.6248894,0.2660322,Male,African
Scenario3,150,Adult,0.5271298,0.4013057,Female,Caucasian
Scenario3,151,Adult,0.78505,0.8437063,Male,Asian
Scenario3,152,Preteen,0.2464615,0.9206746,Female,Caucasian
Scenario3,153,Adult,0.1820942,0.5746582,Male,LatinAmerican
Scenario3,154,Toddler,0.3603506,0.9152281,Female,African
Scenario3,155,Toddler,0.1966658,0.8480172,Female,Asian
Scenario3,156,Adult,0.3811939,0.8581581,Male,Caucasian
Scenario3,157,Toddler,0.1966658,0.8480172,Female,Asian
Scenario3,158,Adult,0.7749813,0.8501393,Male,Caucasian
Scenario3,159,Adult,0.9263674,0.4577934,Female,Asian
Scenario3,16,Child1,0.4161575,0.1221046,Female,Caucasian
Scenario3,160,Adult,0.5956824,0.8097874,Female,LatinAmerican
Scenario3,161,Adult,0.4447906,0.2290624,Female,LatinAmerican
Scenario3,162,Toddler,0.1966658,0.8480172,Female,Asian
Scenario3,163,Adult,0.9263674,0.4577934,Female,Asian
Scenario3,164,Adult,0.5956824,0.8097874,Female,LatinAmerican
Scenario3,165,Adult,0.5786833,0.2456886,Male,LatinAmerican
Scenario3,166,Adult,0.78505,0.8437063,Male,Asian
Scenario3,167,Adult,0.468452,0.5171608,Female,Caucasian
Scenario3,168,Adult,0.2289387,0.04340553,Female,Caucasian
Scenario3,169,Adult,0.1504132,0.87779,Male,Asian
Scenario3,17,Adult,0.8704498,0.7198315,Male,Asian
Scenario3,170,Adult,0.3037242,0.3227359,Male,LatinAmerican
Scenario3,171,Adult,0.5778782,0.06651223,Male,Asian
Scenario3,172,Adult,0.1820942,0.5746582,Male,LatinAmerican
Scenario3,173,Adult,0.5778782,0.06651223,Male,Asian
Scenario3,174,Adult,0.5846769,0.5084127,Male,LatinAmerican
Scenario3,175,Adult,0.4205567,0.2239567,Female,Caucasian
Scenario3,176,Adult,0.1504132,0.87779,Male,Asian
Scenario3,177,Adult,0.3037242,0.3227359,Male,LatinAmerican
Scenario3,178,Adult,0.4402714,0.3670049,Male,Asian
Scenario3,179,Adult,0.1820942,0.5746582,Male,LatinAmerican
Scenario3,18,Adult,0.3688471,0.05538523,Female,Caucasian
Scenario3,180,Adult,0.5846769,0.5084127,Male,LatinAmerican
Scenario3,181,Adult,0.6415176,0.0710206,Female,LatinAmerican
Scenario3,182,Adult,0.5091693,0.4346921,Male,African
Scenario3,183,Adult,0.5846769,0.5084127,Male,LatinAmerican
Scenario3,184,Adult,0.78505,0.8437063,Male,Asian
Scenario3,185,Adult,0.1442856,0.9315678,Female,Asian
Scenario3,186,Preteen,0.3032552,0.04993653,Male,Caucasian
Scenario3,187,Adult,0.1820942,0.5746582,Male,LatinAmerican
Scenario3,188,Adult,0.468452,0.5171608,Female,Caucasian
Scenario3,189,Adult,0.4205567,0.2239567,Female,Caucasian
Scenario3,19,Adult,0.3947705,0.1057945,Female,African
Scenario3,190,Adult,0.3298738,0.784927,Male,African
Scenario3,191,Adult,0.211744,0.9815215,Female,African
Scenario3,192,Adult,0.7749813,0.8501393,Male,Caucasian
Scenario3,193,Adult,0.7884768,0.04424489,Male,Caucasian
Scenario3,194,Child2,0.7427347,0.1909021,Male,African
Scenario3,195,Toddler,0.3603506,0.9152281,Female,African
Scenario3,196,Adult,0.468452,0.5171608,Female,Caucasian
Scenario3,197,Adult,0.9263674,0.4577934,Female,Asian
Scenario3,198,Adult,0.01682448,0.354246,Female,Asian
Scenario3,199,Child2,0.7427347,0.1909021,Male,African
Scenario3,2,Preteen,0.3148596,0.8756951,Male,Asian
Scenario3,20,Adult,0.5556937,0.02741003,Male,African
Scenario3,200,Adult,0.4278052,0.8751277,Female,African
Scenario3,21,Adult,0.856316,0.5700107,Female,African
Scenario3,22,Adult,0.5556937,0.02741003,Male,African
Scenario3,23,Adult,0.2658669,0.1802218,Male,Caucasian
Scenario3,24,Child1,0.09206033,0.8339735,Female,Asian
Scenario3,25,Adult,0.5920238,0.2278235,Female,African
Scenario3,26,Adult,0.3947705,0.1057945,Female,African
Scenario3,27,Adult,0.4743055,0.6111617,Female,African
Scenario3,28,Adult,0.1094295,0.5653991,Female,LatinAmerican
Scenario3,29,Preteen,0.3148596,0.8756951,Male,Asian
Scenario3,3,Adult,0.1799911,0.9299762,Female,African
Scenario3,30,Child2,0.5051783,0.287567,Female,African
Scenario3,31,Adult,0.1094295,0.5653991,Female,LatinAmerican
Scenario3,32,Adult,0.6248894,0.2660322,Male,African
Scenario3,33,Adult,0.9346192,0.382989,Male,Asian
Scenario3,34,Toddler,0.520439,0.6982287,Male,Asian
Scenario3,35,Adult,0.2590637,0.0854907,Male,African
Scenario3,36,Adult,0.7588726,0.5274104,Male,Asian
Scenario3,37,Adult,0.6250979,0.6682615,Female,LatinAmerican
Scenario3,38,Adult,0.4527824,0.4557194,Female,Caucasian
Scenario3,39,Adult,0.1094295,0.5653991,Female,LatinAmerican
Scenario3,4,Adult,0.1604766,0.2478184,Female,African
Scenario3,40,Adult,0.1690946,0.1703039,Male,Caucasian
Scenario3,41,Adult,0.1094295,0.5653991,Female,LatinAmerican
Scenario3,42,Adult,0.153495,0.775588,Male,Asian
Scenario3,43,Adult,0.1094295,0.5653991,Female,LatinAmerican
Scenario3,44,Adult,0.8154126,0.9138212,Male,LatinAmerican
Scenario3,45,Adult,0.8808504,0.2018948,Female,Asian
Scenario3,46,Adult,0.4045566,0.4157554,Female,Caucasian
Scenario3,47,Adult,0.8808504,0.2018948,Female,Asian
Scenario3,48,Adult,0.2658669,0.1802218,Male,Caucasian
Scenario3,49,Adult,0.8154126,0.9138212,Male,LatinAmerican
Scenario3,5,Adult,0.7030542,0.189526,Female,Caucasian
Scenario3,50,Adult,0.1038115,0.7842149,Female,African
Scenario3,51,Adult,0.08716512,0.2886026,Male,Asian
Scenario3,52,Adult,0.8244183,0.8150301,Female,African
Scenario3,53,Adult,0.08716512,0.2886026,Male,Asian
Scenario3,54,Adult,0.9454353,0.3672692,Male,Asian
Scenario3,55,Adult,0.06819808,0.1248268,Male,Asian
Scenario3,56,Adult,0.06819808,0.1248268,Male,Asian
Scenario3,57,Adult,0.3066804,0.779844,Male,Caucasian
Scenario3,58,Child1,0.2065108,0.2510958,Male,African
Scenario3,59,Child1,0.7714387,0.6761411,Female,LatinAmerican
Scenario3,6,Adult,0.9240541,0.4180974,Female,Asian
Scenario3,60,Adult,0.9330546,0.5618422,Female,African
Scenario3,61,Adult,0.2131648,0.5229975,Male,African
Scenario3,62,Adult,0.2583323,0.3355044,Female,LatinAmerican
Scenario3,63,Adult,0.8721718,0.9104803,Male,LatinAmerican
Scenario3,64,Adult,0.6598024,0.1424984,Female,Asian
Scenario3,65,Adult,0.5875399,0.08214176,Female,Asian
Scenario3,66,Adult,0.2951163,0.8008046,Female,African
Scenario3,67,Adult,0.651566,0.9276953,Female,African
Scenario3,68,Adult,0.06819808,0.1248268,Male,Asian
Scenario3,69,Child1,0.7714387,0.6761411,Female,LatinAmerican
Scenario3,7,Adult,0.02914405,0.156358,Female,Asian
Scenario3,70,Adult,0.6891549,0.9561212,Female,Caucasian
Scenario3,71,Adult,0.9569364,0.9911362,Male,Asian
Scenario3,72,Child1,0.08850241,0.09325552,Female,African
Scenario3,73,Adult,0.5883666,0.8090628,Female,LatinAmerican
Scenario3,74,Adult,0.7894537,0.4189701,Female,Caucasian
Scenario3,75,Adult,0.7243658,0.6347646,Female,Caucasian
Scenario3,76,Child1,0.7714387,0.6761411,Female,LatinAmerican
Scenario3,77,Child1,0.8254443,0.1032299,Female,Caucasian
Scenario3,78,Preteen,0.1806197,0.843248,Male,Caucasian
Scenario3,79,Adult,0.7386183,0.5616217,Female,LatinAmerican
Scenario3,8,Adult,0.8808504,0.2018948,Female,Asian
Scenario3,80,Adult,0.2131648,0.5229975,Male,African
Scenario3,81,Adult,0.9919546,0.1599609,Male,African
Scenario3,82,Adult,0.9649745,0.7330546,Female,Caucasian
Scenario3,83,Adult,0.7237601,0.8647511,Male,Caucasian
Scenario3,84,Adult,0.2951163,0.8008046,Female,African
Scenario3,85,Adult,0.4886422,0.222857,Male,African
Scenario3,86,Adult,0.2951163,0.8008046,Female,African
Scenario3,87,Adult,0.2583323,0.3355044,Female,LatinAmerican
Scenario3,88,Adult,0.6891549,0.9561212,Female,Caucasian
Scenario3,89,Child1,0.08850241,0.09325552,Female,African
Scenario3,9,Adult,0.8808504,0.2018948,Female,Asian
Scenario3,90,Adult,0.5883666,0.8090628,Female,LatinAmerican
Scenario3,91,Adult,0.3066804,0.779844,Male,Caucasian
Scenario3,92,Child1,0.08850241,0.09325552,Female,African
Scenario3,93,Adult,0.3864069,0.7196984,Male,Caucasian
Scenario3,94,Adult,0.9330546,0.5618422,Female,African
Scenario3,95,Adult,0.8571805,0.7822404,Female,African
Scenario3,96,Adult,0.5875399,0.08214176,Female,Asian
Scenario3,97,Adult,0.7243658,0.6347646,Female,Caucasian
Scenario3,98,Adult,0.0293318,0.3584335,Male,Caucasian
Scenario3,99,Adult,0.942842,0.5288959,Female,LatinAmerican
Scenario4,1,Adult,0.1604766,0.2478184,Female,African
Scenario4,10,Adult,0.512127,0.2619809,Female,LatinAmerican
Scenario4,100,Adult,0.3494248,0.3093038,Male,Caucasian
Scenario4,101,Adult,0.5575222,0.2249686,Female,Asian
Scenario4,102,Adult,0.5206703,0.9948877,Female,Caucasian
Scenario4,103,Adult,0.4985917,0.8061835,Female,Asian
Scenario4,104,Child1,0.2205474,0.2956583,Female,Caucasian
Scenario4,105,Adult,0.8054379,0.5523745,Male,African
Scenario4,106,Adult,0.477469,0.01651418,Male,Caucasian
Scenario4,107,Adult,0.4985917,0.8061835,Female,Asian
Scenario4,108,Adult,0.4521337,0.437409,Male,Asian
Scenario4,109,Adult,0.206611,0.4252726,Female,Caucasian
Scenario4,11,Adult,0.02914405,0.156358,Female,Asian
Scenario4,110,Adult,0.1947618,0.756744,Female,Asian
Scenario4,111,Adult,0.2341574,0.8426144,Female,LatinAmerican
Scenario4,112,Adult,0.06903505,0.869271,Female,LatinAmerican
Scenario4,113,Adult,0.306479,0.109212,Female,Caucasian
Scenario4,114,Toddler,0.6538409,0.01786578,Female,African
Scenario4,115,Preteen,0.7958037,0.08701384,Female,Asian
Scenario4,116,Preteen,0.7958037,0.08701384,Female,Asian
Scenario4,117,Child1,0.2205474,0.2956583,Female,Caucasian
Scenario4,118,Adult,0.873845,0.2323133,Male,Asian
Scenario4,119,Adult,0.206611,0.4252726,Female,Caucasian
Scenario4,12,Adult,0.8704498,0.7198315,Male,Asian
Scenario4,120,Adult,0.1052781,0.7744621,Male,African
Scenario4,121,Adult,0.9650074,0.7905123,Female,African
Scenario4,122,Adult,0.1947618,0.756744,Female,Asian
Scenario4,123,Adult,0.06903505,0.869271,Female,LatinAmerican
Scenario4,124,Adult,0.1743393,0.01630402,Female,Caucasian
Scenario4,125,Adult,0.671031,0.3889869,Female,African
Scenario4,126,Adult,0.1732395,0.1493183,Female,African
Scenario4,127,Adult,0.1096957,0.8103955,Male,Asian
Scenario4,128,Adult,0.5575222,0.2249686,Female,Asian
Scenario4,129,Adult,0.4985917,0.8061835,Female,Asian
Scenario4,13,Adult,0.9533999,0.7044965,Female,African
Scenario4,130,Adult,0.5056608,0.0978018,Male,LatinAmerican
Scenario4,131,Child2,0.6166508,0.0450753,Male,LatinAmerican
Scenario4,132,Adult,0.306479,0.109212,Female,Caucasian
Scenario4,133,Adult,0.4821222,0.8534635,Male,Caucasian
Scenario4,134,Child1,0.139158,0.05001128,Male,LatinAmerican
Scenario4,135,Adult,0.3568157,0.7123338,Female,LatinAmerican
Scenario4,136,Adult,0.4821222,0.8534635,Male,Caucasian
Scenario4,137,Adult,0.671031,0.3889869,Female,African
Scenario4,138,Toddler,0.5844337,0.02878737,Female,Caucasian
Scenario4,139,Adult,0.206611,0.4252726,Female,Caucasian
Scenario4,14,Child1,0.4161575,0.1221046,Female,Caucasian
Scenario4,140,Adult,0.9246012,0.5429919,Male,African
Scenario4,141,Adult,0.4521337,0.437409,Male,Asian
